"Name","Status","ExitCode","DesktopInteract","ErrorControl","PathName","ServiceType","StartMode","Caption","Description","InstallDate","CreationClassName","Started","SystemCreationClassName","SystemName","AcceptPause","AcceptStop","DisplayName","ServiceSpecificExitCode","StartName","State","TagId","CheckPoint","DelayedAutoStart","ProcessId","WaitHint","PSComputerName","CimClass","CimInstanceProperties","CimSystemProperties"
"SysMain","OK","0","False","Ignore","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","Share Process","Auto","SysMain","Maintains and improves system performance over time.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","SysMain","0","LocalSystem","Running","0","0","False","3696","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"SystemEventsBroker","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p","Share Process","Auto","System Events Broker","Coordinates execution of background work for WinRT application. If this service is stopped or disabled, then background work might not be triggered.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","System Events Broker","0","LocalSystem","Running","0","0","False","1268","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"TapiSrv","OK","1077","False","Normal","C:\WINDOWS\System32\svchost.exe -k NetworkService -p","Share Process","Manual","Telephony","Provides Telephony API (TAPI) support for programs that control telephony devices on the local computer and, through the LAN, on servers that are also running the service.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Telephony","0","NT AUTHORITY\NetworkService","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"TeraCopyService.exe","OK","0","False","Normal","""C:\Program Files\TeraCopy\TeraCopyService.exe""","Own Process","Auto","TeraCopy Service","TeraCopy Service",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","TeraCopy Service","0","LocalSystem","Running","0","0","False","9048","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"TermService","OK","1077","False","Normal","C:\WINDOWS\System32\svchost.exe -k NetworkService","Share Process","Manual","Remote Desktop Services","Allows users to connect interactively to a remote computer. Remote Desktop and Remote Desktop Session Host Server depend on this service.  To prevent remote use of this computer, clear the checkboxes on the Remote tab of the System properties control panel item.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Remote Desktop Services","0","NT Authority\NetworkService","Stopped","0","0","False","0","0",,"root/cimv2:Win32_TerminalService","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"TextInputManagementService","OK","0","False","Normal","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p","Share Process","Auto","Text Input Management Service","Enables text input, expressive input, touch keyboard, handwriting, and IMEs.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Text Input Management Service","0","LocalSystem","Running","0","0","False","5552","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"Themes","OK","0","False","Normal","C:\WINDOWS\System32\svchost.exe -k netsvcs -p","Share Process","Auto","Themes","Provides user experience theme management.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Themes","0","LocalSystem","Running","0","0","False","3688","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"TieringEngineService","OK","1077","False","Normal","C:\WINDOWS\system32\TieringEngineService.exe","Own Process","Manual","Storage Tiers Management","Optimizes the placement of data in storage tiers on all tiered storage spaces in the system.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Storage Tiers Management","0","localSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"TimeBrokerSvc","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p","Share Process","Manual","Time Broker","Coordinates execution of background work for WinRT application. If this service is stopped or disabled, then background work might not be triggered.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Time Broker","0","NT AUTHORITY\LocalService","Running","0","0","False","2100","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"TokenBroker","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Share Process","Manual","Web Account Manager","This service is used by Web Account Manager to provide single-sign-on to apps and services.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Web Account Manager","0","LocalSystem","Running","0","0","False","6516","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"TrkWks","OK","0","False","Normal","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p","Share Process","Auto","Distributed Link Tracking Client","Maintains links between NTFS files within a computer or across computers in a network.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Distributed Link Tracking Client","0","LocalSystem","Running","0","0","False","8804","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"TroubleshootingSvc","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Share Process","Manual","Recommended Troubleshooting Service","Enables automatic mitigation for known problems by applying recommended troubleshooting. If stopped, your device will not get recommended troubleshooting for problems on your device.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Recommended Troubleshooting Service","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"TrustedInstaller","OK","0","False","Normal","C:\WINDOWS\servicing\TrustedInstaller.exe","Own Process","Manual","Windows Modules Installer","Enables installation, modification, and removal of Windows updates and optional components. If this service is disabled, install or uninstall of Windows updates might fail for this computer.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Windows Modules Installer","0","localSystem","Running","0","0","False","16352","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"tzautoupdate","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k LocalService -p","Share Process","Disabled","Auto Time Zone Updater","Automatically sets the system time zone.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Auto Time Zone Updater","0","NT AUTHORITY\LocalService","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"UevAgentService","OK","1077","False","Normal","C:\WINDOWS\system32\AgentService.exe","Own Process","Disabled","User Experience Virtualization Service","Provides support for application and OS settings roaming",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","User Experience Virtualization Service","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"UmRdpService","OK","1077","False","Normal","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p","Share Process","Manual","Remote Desktop Services UserMode Port Redirector","Allows the redirection of Printers/Drives/Ports for RDP connections",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Remote Desktop Services UserMode Port Redirector","0","localSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"upnphost","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p","Share Process","Manual","UPnP Device Host","Allows UPnP devices to be hosted on this computer. If this service is stopped, any hosted UPnP devices will stop functioning and no additional hosted devices can be added. If this service is disabled, any services that explicitly depend on it will fail to start.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","UPnP Device Host","0","NT AUTHORITY\LocalService","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"UserManager","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Share Process","Auto","User Manager","User Manager provides the runtime components required for multi-user interaction.  If this service is stopped, some applications may not operate correctly.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","User Manager","0","LocalSystem","Running","0","0","False","2300","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"UsoSvc","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Share Process","Auto","Update Orchestrator Service","Manages Windows Updates. If stopped, your devices will not be able to download and install the latest updates.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Update Orchestrator Service","0","LocalSystem","Running","0","0","True","1604","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"VaultSvc","OK","0","False","Normal","C:\WINDOWS\system32\lsass.exe","Share Process","Manual","Credential Manager","Provides secure storage and retrieval of credentials to users, applications and security service packages.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Credential Manager","0","LocalSystem","Running","0","0","False","1132","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"VBoxSDS","OK","1077","False","Normal","""C:\Program Files\Oracle\VirtualBox\VBoxSDS.exe""","Own Process","Manual","VirtualBox system service","Used as a COM server for VirtualBox API.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","VirtualBox system service","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"vds","OK","1077","False","Normal","C:\WINDOWS\System32\vds.exe","Own Process","Manual","Virtual Disk","Provides management services for disks, volumes, file systems, and storage arrays.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Virtual Disk","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"vmcompute","OK","0","False","Normal","C:\WINDOWS\system32\vmcompute.exe","Own Process","Manual","Hyper-V Host Compute Service","Provides support for running Windows Containers and Virtual Machines.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Hyper-V Host Compute Service","0","LocalSystem","Running","0","0","False","4428","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
